x,y,z,id
1226,84,761,1
1227,84,761,1
1228,84,761,1
1797,95,761,1
1798,95,761,1
1799,95,761,1
1800,95,761,1
1801,95,761,1
1802,95,761,1
1803,95,761,1
1804,95,761,1
1805,95,761,1
1806,95,761,1
1807,95,761,1
1808,95,761,1
1809,95,761,1
1810,95,761,1
1207,84,762,1
1208,84,762,1
1209,84,762,1
1210,84,762,1
1211,84,762,1
1212,84,762,1
1213,84,762,1
1214,84,762,1
1215,84,762,1
1216,84,762,1
1217,84,762,1
1218,84,762,1
1219,84,762,1
1220,84,762,1
1221,84,762,1
1222,84,762,1
1223,84,762,1
1224,84,762,1
1225,84,762,1
1226,84,762,1
1227,84,762,1
1228,84,762,1
1797,95,762,1
1798,95,762,1
1799,95,762,1
1800,95,762,1
1801,95,762,1
1802,95,762,1
1803,95,762,1
1804,95,762,1
1805,95,762,1
1806,95,762,1
1807,95,762,1
1808,95,762,1
1809,95,762,1
1810,95,762,1
1207,84,763,1
1208,84,763,1
1209,84,763,1
1210,84,763,1
1211,84,763,1
1212,84,763,1
1213,84,763,1
1214,84,763,1
1215,84,763,1
1216,84,763,1
1217,84,763,1
1218,84,763,1
1219,84,763,1
1220,84,763,1
1221,84,763,1
1222,84,763,1
1223,84,763,1
1224,84,763,1
1225,84,763,1
1226,84,763,1
1227,84,763,1
1228,84,763,1
1797,95,763,1
1798,95,763,1
1799,95,763,1
1800,95,763,1
1801,95,763,1
1802,95,763,1
1803,95,763,1
1804,95,763,1
1805,95,763,1
1806,95,763,1
1807,95,763,1
1808,95,763,1
1809,95,763,1
1810,95,763,1
1207,84,764,1
1208,84,764,1
1209,84,764,1
1210,84,764,1
1211,84,764,1
1212,84,764,1
1213,84,764,1
1214,84,764,1
1215,84,764,1
1216,84,764,1
1217,84,764,1
1218,84,764,1
1219,84,764,1
1220,84,764,1
1221,84,764,1
1222,84,764,1
1223,84,764,1
1224,84,764,1
1225,84,764,1
1226,84,764,1
1227,84,764,1
1228,84,764,1
1797,95,764,1
1798,95,764,1
1799,95,764,1
1800,95,764,1
1801,95,764,1
1802,95,764,1
1803,95,764,1
1804,95,764,1
1805,95,764,1
1806,95,764,1
1807,95,764,1
1808,95,764,1
1809,95,764,1
1810,95,764,1
1207,84,765,1
1208,84,765,1
1209,84,765,1
1210,84,765,1
1211,84,765,1
1212,84,765,1
1213,84,765,1
1214,84,765,1
1215,84,765,1
1216,84,765,1
1217,84,765,1
1218,84,765,1
1219,84,765,1
1220,84,765,1
1221,84,765,1
1222,84,765,1
1223,84,765,1
1224,84,765,1
1225,84,765,1
1226,84,765,1
1227,84,765,1
1228,84,765,1
1797,95,765,1
1798,95,765,1
1799,95,765,1
1800,95,765,1
1801,95,765,1
1802,95,765,1
1803,95,765,1
1804,95,765,1
1805,95,765,1
1806,95,765,1
1807,95,765,1
1808,95,765,1
1809,95,765,1
1810,95,765,1
1207,84,766,1
1208,84,766,1
1209,84,766,1
1210,84,766,1
1211,84,766,1
1212,84,766,1
1213,84,766,1
1214,84,766,1
1215,84,766,1
1216,84,766,1
1217,84,766,1
1218,84,766,1
1219,84,766,1
1220,84,766,1
1221,84,766,1
1222,84,766,1
1223,84,766,1
1224,84,766,1
1225,84,766,1
1226,84,766,1
1227,84,766,1
1228,84,766,1
1797,95,766,1
1798,95,766,1
1799,95,766,1
1800,95,766,1
1801,95,766,1
1802,95,766,1
1803,95,766,1
1804,95,766,1
1805,95,766,1
1806,95,766,1
1807,95,766,1
1808,95,766,1
1809,95,766,1
1810,95,766,1
1207,84,767,1
1208,84,767,1
1209,84,767,1
1210,84,767,1
1211,84,767,1
1212,84,767,1
1213,84,767,1
1214,84,767,1
1215,84,767,1
1216,84,767,1
1217,84,767,1
1218,84,767,1
1219,84,767,1
1220,84,767,1
1221,84,767,1
1222,84,767,1
1223,84,767,1
1224,84,767,1
1225,84,767,1
1226,84,767,1
1227,84,767,1
1228,84,767,1
1797,94,767,1
1798,94,767,1
1799,94,767,1
1800,94,767,1
1801,94,767,1
1802,94,767,1
1803,94,767,1
1804,94,767,1
1805,94,767,1
1806,94,767,1
1807,94,767,1
1808,94,767,1
1809,94,767,1
1810,94,767,1
1207,84,768,1
1208,84,768,1
1209,84,768,1
1210,84,768,1
1211,84,768,1
1212,84,768,1
1213,84,768,1
1214,84,768,1
1215,84,768,1
1216,84,768,1
1217,84,768,1
1218,84,768,1
1219,84,768,1
1220,84,768,1
1221,84,768,1
1222,84,768,1
1223,84,768,1
1224,84,768,1
1225,84,768,1
1226,84,768,1
1227,84,768,1
1228,84,768,1
1797,94,768,1
1798,94,768,1
1799,94,768,1
1800,94,768,1
1801,94,768,1
1802,94,768,1
1803,94,768,1
1804,94,768,1
1805,94,768,1
1806,94,768,1
1807,94,768,1
1808,94,768,1
1809,94,768,1
1810,94,768,1
1207,84,769,1
1208,84,769,1
1209,84,769,1
1210,84,769,1
1211,84,769,1
1212,84,769,1
1213,84,769,1
1214,84,769,1
1215,84,769,1
1216,84,769,1
1217,84,769,1
1218,84,769,1
1219,84,769,1
1220,84,769,1
1221,84,769,1
1222,84,769,1
1223,84,769,1
1224,84,769,1
1225,84,769,1
1226,84,769,1
1227,84,769,1
1228,84,769,1
1797,94,769,1
1798,94,769,1
1799,94,769,1
1800,94,769,1
1801,94,769,1
1802,94,769,1
1803,94,769,1
1804,94,769,1
1805,94,769,1
1806,94,769,1
1807,94,769,1
1808,94,769,1
1809,94,769,1
1810,94,769,1
1207,84,770,1
1208,84,770,1
1209,84,770,1
1210,84,770,1
1211,84,770,1
1212,84,770,1
1213,84,770,1
1214,84,770,1
1215,84,770,1
1216,84,770,1
1217,84,770,1
1218,84,770,1
1219,84,770,1
1220,84,770,1
1221,84,770,1
1222,84,770,1
1223,84,770,1
1224,84,770,1
1225,84,770,1
1226,84,770,1
1227,84,770,1
1228,84,770,1
1797,94,770,1
1798,94,770,1
1799,94,770,1
1800,94,770,1
1801,94,770,1
1802,94,770,1
1803,94,770,1
1804,94,770,1
1805,94,770,1
1806,94,770,1
1807,94,770,1
1808,94,770,1
1809,94,770,1
1810,94,770,1
1207,84,771,1
1208,84,771,1
1209,84,771,1
1210,84,771,1
1211,84,771,1
1212,84,771,1
1213,84,771,1
1214,84,771,1
1215,84,771,1
1216,84,771,1
1217,84,771,1
1218,84,771,1
1219,84,771,1
1220,84,771,1
1221,84,771,1
1222,84,771,1
1223,84,771,1
1224,84,771,1
1225,84,771,1
1226,84,771,1
1227,84,771,1
1228,84,771,1
1797,94,771,1
1798,94,771,1
1799,94,771,1
1800,94,771,1
1801,94,771,1
1802,94,771,1
1803,94,771,1
1804,94,771,1
1805,94,771,1
1806,94,771,1
1807,94,771,1
1808,94,771,1
1809,94,771,1
1810,94,771,1
1207,84,772,1
1208,84,772,1
1209,84,772,1
1210,84,772,1
1211,84,772,1
1212,84,772,1
1213,84,772,1
1214,84,772,1
1215,84,772,1
1216,84,772,1
1217,84,772,1
1218,84,772,1
1219,84,772,1
1220,84,772,1
1221,84,772,1
1222,84,772,1
1223,84,772,1
1224,84,772,1
1225,84,772,1
1226,84,772,1
1227,84,772,1
1228,84,772,1
1797,94,772,1
1798,94,772,1
1799,94,772,1
1800,94,772,1
1801,94,772,1
1802,94,772,1
1803,94,772,1
1804,94,772,1
1805,94,772,1
1806,94,772,1
1807,94,772,1
1808,94,772,1
1809,94,772,1
1810,94,772,1
1207,84,773,1
1208,84,773,1
1209,84,773,1
1210,84,773,1
1211,84,773,1
1212,84,773,1
1213,84,773,1
1214,84,773,1
1215,84,773,1
1216,84,773,1
1217,84,773,1
1218,84,773,1
1219,84,773,1
1220,84,773,1
1221,84,773,1
1222,84,773,1
1223,84,773,1
1224,84,773,1
1225,84,773,1
1226,84,773,1
1227,84,773,1
1228,84,773,1
1797,94,773,1
1798,94,773,1
1799,94,773,1
1800,94,773,1
1801,94,773,1
1802,94,773,1
1803,94,773,1
1804,94,773,1
1805,94,773,1
1806,94,773,1
1807,94,773,1
1808,94,773,1
1809,94,773,1
1810,94,773,1
1207,84,774,1
1208,84,774,1
1209,84,774,1
1210,84,774,1
1211,84,774,1
1212,84,774,1
1213,84,774,1
1214,84,774,1
1215,84,774,1
1216,84,774,1
1217,84,774,1
1218,84,774,1
1219,84,774,1
1220,84,774,1
1221,84,774,1
1222,84,774,1
1223,84,774,1
1224,84,774,1
1225,84,774,1
1226,84,774,1
1227,84,774,1
1228,84,774,1
1797,94,774,1
1798,94,774,1
1799,94,774,1
1800,94,774,1
1801,94,774,1
1802,94,774,1
1803,94,774,1
1804,94,774,1
1805,94,774,1
1806,94,774,1
1807,94,774,1
1808,94,774,1
1809,94,774,1
1810,94,774,1
1207,84,775,1
1208,84,775,1
1209,84,775,1
1210,84,775,1
1211,84,775,1
1212,84,775,1
1213,84,775,1
1214,84,775,1
1215,84,775,1
1216,84,775,1
1217,84,775,1
1218,84,775,1
1219,84,775,1
1220,84,775,1
1221,84,775,1
1222,84,775,1
1223,84,775,1
1224,84,775,1
1225,84,775,1
1226,84,775,1
1227,84,775,1
1228,84,775,1
1797,94,775,1
1798,94,775,1
1799,94,775,1
1800,94,775,1
1801,94,775,1
1802,94,775,1
1803,94,775,1
1804,94,775,1
1805,94,775,1
1806,94,775,1
1807,94,775,1
1808,94,775,1
1809,94,775,1
1810,94,775,1
1207,84,776,1
1208,84,776,1
1209,84,776,1
1210,84,776,1
1211,84,776,1
1212,84,776,1
1213,84,776,1
1214,84,776,1
1215,84,776,1
1216,84,776,1
1217,84,776,1
1218,84,776,1
1219,84,776,1
1220,84,776,1
1221,84,776,1
1222,84,776,1
1223,84,776,1
1224,84,776,1
1225,84,776,1
1226,84,776,1
1227,84,776,1
1228,84,776,1
1797,94,776,1
1798,94,776,1
1799,94,776,1
1800,94,776,1
1801,94,776,1
1802,94,776,1
1803,94,776,1
1804,94,776,1
1805,94,776,1
1806,94,776,1
1807,94,776,1
1808,94,776,1
1809,94,776,1
1810,94,776,1
1207,84,777,1
1208,84,777,1
1209,84,777,1
1210,84,777,1
1211,84,777,1
1212,84,777,1
1213,84,777,1
1214,84,777,1
1215,84,777,1
1216,84,777,1
1217,84,777,1
1218,84,777,1
1219,84,777,1
1220,84,777,1
1221,84,777,1
1222,84,777,1
1223,84,777,1
1224,84,777,1
1225,84,777,1
1226,84,777,1
1227,84,777,1
1228,84,777,1
1797,94,777,1
1798,94,777,1
1799,94,777,1
1800,94,777,1
1801,94,777,1
1802,94,777,1
1803,94,777,1
1804,94,777,1
1805,94,777,1
1806,94,777,1
1807,94,777,1
1808,94,777,1
1809,94,777,1
1810,94,777,1
1207,84,778,1
1208,84,778,1
1209,84,778,1
1210,84,778,1
1211,84,778,1
1212,84,778,1
1213,84,778,1
1214,84,778,1
1215,84,778,1
1216,84,778,1
1217,84,778,1
1218,84,778,1
1219,84,778,1
1220,84,778,1
1221,84,778,1
1222,84,778,1
1223,84,778,1
1224,84,778,1
1225,84,778,1
1226,84,778,1
1227,84,778,1
1228,84,778,1
1797,94,778,1
1798,94,778,1
1799,94,778,1
1800,94,778,1
1801,94,778,1
1802,94,778,1
1803,94,778,1
1804,94,778,1
1805,94,778,1
1806,94,778,1
1807,94,778,1
1808,94,778,1
1809,94,778,1
1810,94,778,1
1207,84,779,1
1208,84,779,1
1209,84,779,1
1210,84,779,1
1211,84,779,1
1212,84,779,1
1213,84,779,1
1214,84,779,1
1215,84,779,1
1216,84,779,1
1217,84,779,1
1218,84,779,1
1219,84,779,1
1220,84,779,1
1221,84,779,1
1222,84,779,1
1223,84,779,1
1224,84,779,1
1225,84,779,1
1226,84,779,1
1227,84,779,1
1228,84,779,1
1797,94,779,1
1798,94,779,1
1799,94,779,1
1800,94,779,1
1801,94,779,1
1802,94,779,1
1803,94,779,1
1804,94,779,1
1805,94,779,1
1806,94,779,1
1807,94,779,1
1808,94,779,1
1809,94,779,1
1810,94,779,1
1207,84,780,1
1208,84,780,1
1209,84,780,1
1210,84,780,1
1211,84,780,1
1212,84,780,1
1213,84,780,1
1214,84,780,1
1215,84,780,1
1216,84,780,1
1217,84,780,1
1218,84,780,1
1219,84,780,1
1220,84,780,1
1221,84,780,1
1222,84,780,1
1223,84,780,1
1224,84,780,1
1225,84,780,1
1226,84,780,1
1227,84,780,1
1228,84,780,1
1797,94,780,1
1798,94,780,1
1799,94,780,1
1800,94,780,1
1801,94,780,1
1802,94,780,1
1803,94,780,1
1804,94,780,1
1805,94,780,1
1806,94,780,1
1807,94,780,1
1808,94,780,1
1809,94,780,1
1810,94,780,1
1207,84,781,1
1208,84,781,1
1209,84,781,1
1210,84,781,1
1211,84,781,1
1212,84,781,1
1213,84,781,1
1214,84,781,1
1215,84,781,1
1216,84,781,1
1217,84,781,1
1218,84,781,1
1219,84,781,1
1220,84,781,1
1221,84,781,1
1222,84,781,1
1223,84,781,1
1224,84,781,1
1225,84,781,1
1226,84,781,1
1227,84,781,1
1228,84,781,1
1797,93,781,1
1798,93,781,1
1799,93,781,1
1800,93,781,1
1801,93,781,1
1802,93,781,1
1803,94,781,1
1804,94,781,1
1805,94,781,1
1806,94,781,1
1807,94,781,1
1808,94,781,1
1809,94,781,1
1810,94,781,1
1207,84,782,1
1208,84,782,1
1209,84,782,1
1210,84,782,1
1211,84,782,1
1212,84,782,1
1213,84,782,1
1214,84,782,1
1215,84,782,1
1216,84,782,1
1217,84,782,1
1218,84,782,1
1219,84,782,1
1220,84,782,1
1221,84,782,1
1222,84,782,1
1223,84,782,1
1224,84,782,1
1225,84,782,1
1226,84,782,1
1227,84,782,1
1228,84,782,1
1797,93,782,1
1798,93,782,1
1799,93,782,1
1800,93,782,1
1801,93,782,1
1802,93,782,1
1803,93,782,1
1804,93,782,1
1805,93,782,1
1806,93,782,1
1807,93,782,1
1808,93,782,1
1809,93,782,1
1810,93,782,1
1207,84,783,1
1208,84,783,1
1209,84,783,1
1210,84,783,1
1211,84,783,1
1212,84,783,1
1213,84,783,1
1214,84,783,1
1215,84,783,1
1216,84,783,1
1217,84,783,1
1218,84,783,1
1219,84,783,1
1220,84,783,1
1221,84,783,1
1222,84,783,1
1223,84,783,1
1224,84,783,1
1225,84,783,1
1226,84,783,1
1227,84,783,1
1228,84,783,1
1797,93,783,1
1798,93,783,1
1799,93,783,1
1800,93,783,1
1801,93,783,1
1802,93,783,1
1803,93,783,1
1804,93,783,1
1805,93,783,1
1806,93,783,1
1807,93,783,1
1808,93,783,1
1809,93,783,1
1810,93,783,1
1207,84,784,1
1208,84,784,1
1209,84,784,1
1210,84,784,1
1211,84,784,1
1212,84,784,1
1213,84,784,1
1214,84,784,1
1215,84,784,1
1216,84,784,1
1217,84,784,1
1218,84,784,1
1219,84,784,1
1220,84,784,1
1221,84,784,1
1222,84,784,1
1223,84,784,1
1224,84,784,1
1225,84,784,1
1226,84,784,1
1227,84,784,1
1228,84,784,1
1797,93,784,1
1798,93,784,1
1799,93,784,1
1800,93,784,1
1801,93,784,1
1802,93,784,1
1803,93,784,1
1804,93,784,1
1805,93,784,1
1806,93,784,1
1807,93,784,1
1808,93,784,1
1809,93,784,1
1810,93,784,1
1207,84,785,1
1208,84,785,1
1209,84,785,1
1210,84,785,1
1211,84,785,1
1212,84,785,1
1213,84,785,1
1214,84,785,1
1215,84,785,1
1216,84,785,1
1217,84,785,1
1218,84,785,1
1219,84,785,1
1220,84,785,1
1221,84,785,1
1222,84,785,1
1223,84,785,1
1224,84,785,1
1225,84,785,1
1226,84,785,1
1227,84,785,1
1228,84,785,1
1797,93,785,1
1798,93,785,1
1799,93,785,1
1800,93,785,1
1801,93,785,1
1802,93,785,1
1803,93,785,1
1804,93,785,1
1805,93,785,1
1806,93,785,1
1807,93,785,1
1808,93,785,1
1809,93,785,1
1810,93,785,1
1207,84,786,1
1208,84,786,1
1209,84,786,1
1210,84,786,1
1211,84,786,1
1212,84,786,1
1213,84,786,1
1214,84,786,1
1215,84,786,1
1216,84,786,1
1217,84,786,1
1218,84,786,1
1219,84,786,1
1220,84,786,1
1221,84,786,1
1222,84,786,1
1223,84,786,1
1224,84,786,1
1225,84,786,1
1226,84,786,1
1227,84,786,1
1228,84,786,1
1797,93,786,1
1798,93,786,1
1799,93,786,1
1800,93,786,1
1801,93,786,1
1802,93,786,1
1803,93,786,1
1804,93,786,1
1805,93,786,1
1806,93,786,1
1807,93,786,1
1808,93,786,1
1809,93,786,1
1810,93,786,1
1207,84,787,1
1208,84,787,1
1209,84,787,1
1210,84,787,1
1211,84,787,1
1212,84,787,1
1213,84,787,1
1214,84,787,1
1215,84,787,1
1216,84,787,1
1217,84,787,1
1218,84,787,1
1219,84,787,1
1220,84,787,1
1221,84,787,1
1222,84,787,1
1223,84,787,1
1224,84,787,1
1225,84,787,1
1226,84,787,1
1227,84,787,1
1228,84,787,1
1797,93,787,1
1798,93,787,1
1799,93,787,1
1800,93,787,1
1801,93,787,1
1802,93,787,1
1803,93,787,1
1804,93,787,1
1805,93,787,1
1806,93,787,1
1807,93,787,1
1808,93,787,1
1809,93,787,1
1810,93,787,1
1207,84,788,1
1208,84,788,1
1209,84,788,1
1210,84,788,1
1211,84,788,1
1212,84,788,1
1213,84,788,1
1214,84,788,1
1215,84,788,1
1216,84,788,1
1217,84,788,1
1218,84,788,1
1219,84,788,1
1220,84,788,1
1221,84,788,1
1222,84,788,1
1223,84,788,1
1224,84,788,1
1225,84,788,1
1226,84,788,1
1227,84,788,1
1228,84,788,1
1797,93,788,1
1798,93,788,1
1799,93,788,1
1800,93,788,1
1801,93,788,1
1802,93,788,1
1803,93,788,1
1804,93,788,1
1805,93,788,1
1806,93,788,1
1807,93,788,1
1808,93,788,1
1809,93,788,1
1810,93,788,1
1207,84,789,1
1208,84,789,1
1209,84,789,1
1210,84,789,1
1211,84,789,1
1212,84,789,1
1213,84,789,1
1214,84,789,1
1215,84,789,1
1216,84,789,1
1217,84,789,1
1218,84,789,1
1219,84,789,1
1220,84,789,1
1221,84,789,1
1222,84,789,1
1223,84,789,1
1224,84,789,1
1225,84,789,1
1226,84,789,1
1227,84,789,1
1228,84,789,1
1797,93,789,1
1798,93,789,1
1799,93,789,1
1800,93,789,1
1801,93,789,1
1802,93,789,1
1803,93,789,1
1804,93,789,1
1805,93,789,1
1806,93,789,1
1807,93,789,1
1808,93,789,1
1809,93,789,1
1810,93,789,1
1207,84,790,1
1208,84,790,1
1209,84,790,1
1210,84,790,1
1211,84,790,1
1212,84,790,1
1213,84,790,1
1214,84,790,1
1215,84,790,1
1216,84,790,1
1217,84,790,1
1218,84,790,1
1219,84,790,1
1220,84,790,1
1221,84,790,1
1222,84,790,1
1223,84,790,1
1224,84,790,1
1225,84,790,1
1226,84,790,1
1227,84,790,1
1228,84,790,1
1797,93,790,1
1798,93,790,1
1799,93,790,1
1800,93,790,1
1801,93,790,1
1802,93,790,1
1803,93,790,1
1804,93,790,1
1805,93,790,1
1806,93,790,1
1807,93,790,1
1808,93,790,1
1809,93,790,1
1810,93,790,1
1207,84,791,1
1208,84,791,1
1209,84,791,1
1210,84,791,1
1211,84,791,1
1212,84,791,1
1213,84,791,1
1214,84,791,1
1215,84,791,1
1216,84,791,1
1217,84,791,1
1218,84,791,1
1219,84,791,1
1220,84,791,1
1221,84,791,1
1222,84,791,1
1223,84,791,1
1224,84,791,1
1225,84,791,1
1226,84,791,1
1227,84,791,1
1228,84,791,1
1797,93,791,1
1798,93,791,1
1799,93,791,1
1800,93,791,1
1801,93,791,1
1802,93,791,1
1803,93,791,1
1804,93,791,1
1805,93,791,1
1806,93,791,1
1807,93,791,1
1808,93,791,1
1809,93,791,1
1810,93,791,1
1207,84,792,1
1208,84,792,1
1209,84,792,1
1210,84,792,1
1211,84,792,1
1212,84,792,1
1213,84,792,1
1214,84,792,1
1215,84,792,1
1216,84,792,1
1217,84,792,1
1218,84,792,1
1219,84,792,1
1220,84,792,1
1221,84,792,1
1222,84,792,1
1223,84,792,1
1224,84,792,1
1225,84,792,1
1226,84,792,1
1227,84,792,1
1228,84,792,1
1797,93,792,1
1798,93,792,1
1799,93,792,1
1800,93,792,1
1801,93,792,1
1802,93,792,1
1803,93,792,1
1804,93,792,1
1805,93,792,1
1806,93,792,1
1807,93,792,1
1808,93,792,1
1809,93,792,1
1810,93,792,1
1207,84,793,1
1208,84,793,1
1209,84,793,1
1210,84,793,1
1211,84,793,1
1212,84,793,1
1213,84,793,1
1214,84,793,1
1215,84,793,1
1216,84,793,1
1217,84,793,1
1218,84,793,1
1219,84,793,1
1220,84,793,1
1221,84,793,1
1222,84,793,1
1223,84,793,1
1224,84,793,1
1225,84,793,1
1226,84,793,1
1227,84,793,1
1228,84,793,1
1797,92,793,1
1798,92,793,1
1799,92,793,1
1800,92,793,1
1801,92,793,1
1802,92,793,1
1803,92,793,1
1804,92,793,1
1805,92,793,1
1806,92,793,1
1807,92,793,1
1808,92,793,1
1809,92,793,1
1810,92,793,1
1207,84,794,1
1208,84,794,1
1209,84,794,1
1210,84,794,1
1211,84,794,1
1212,84,794,1
1213,84,794,1
1214,84,794,1
1215,84,794,1
1216,84,794,1
1217,84,794,1
1218,84,794,1
1219,84,794,1
1220,84,794,1
1221,84,794,1
1222,84,794,1
1223,84,794,1
1224,84,794,1
1225,84,794,1
1226,84,794,1
1227,84,794,1
1228,84,794,1
1797,92,794,1
1798,92,794,1
1799,92,794,1
1800,92,794,1
1801,92,794,1
1802,92,794,1
1803,92,794,1
1804,92,794,1
1805,92,794,1
1806,92,794,1
1807,92,794,1
1808,92,794,1
1809,92,794,1
1810,92,794,1
1207,84,795,1
1208,84,795,1
1209,84,795,1
1210,84,795,1
1211,84,795,1
1212,84,795,1
1213,84,795,1
1214,84,795,1
1215,84,795,1
1216,84,795,1
1217,84,795,1
1218,84,795,1
1219,84,795,1
1220,84,795,1
1221,84,795,1
1222,84,795,1
1223,84,795,1
1224,84,795,1
1225,84,795,1
1226,84,795,1
1227,84,795,1
1228,84,795,1
1797,92,795,1
1798,92,795,1
1799,92,795,1
1800,92,795,1
1801,92,795,1
1802,92,795,1
1803,92,795,1
1804,92,795,1
1805,92,795,1
1806,92,795,1
1807,92,795,1
1808,92,795,1
1809,92,795,1
1810,92,795,1
1207,84,796,1
1208,84,796,1
1209,84,796,1
1210,84,796,1
1211,84,796,1
1212,84,796,1
1213,84,796,1
1214,84,796,1
1215,84,796,1
1216,84,796,1
1217,84,796,1
1218,84,796,1
1219,84,796,1
1220,84,796,1
1221,84,796,1
1222,84,796,1
1223,84,796,1
1224,84,796,1
1225,84,796,1
1226,84,796,1
1227,84,796,1
1228,84,796,1
1797,92,796,1
1798,92,796,1
1799,92,796,1
1800,92,796,1
1801,92,796,1
1802,92,796,1
1803,92,796,1
1804,92,796,1
1805,92,796,1
1806,92,796,1
1807,92,796,1
1808,92,796,1
1809,92,796,1
1810,92,796,1
1207,84,797,1
1208,84,797,1
1209,84,797,1
1210,84,797,1
1211,84,797,1
1212,84,797,1
1213,84,797,1
1214,84,797,1
1215,84,797,1
1216,84,797,1
1217,84,797,1
1218,84,797,1
1219,84,797,1
1220,84,797,1
1221,84,797,1
1222,84,797,1
1223,84,797,1
1224,84,797,1
1225,84,797,1
1226,84,797,1
1227,84,797,1
1228,84,797,1
1797,92,797,1
1798,92,797,1
1799,92,797,1
1800,92,797,1
1801,92,797,1
1802,92,797,1
1803,92,797,1
1804,92,797,1
1805,92,797,1
1806,92,797,1
1807,92,797,1
1808,92,797,1
1809,92,797,1
1810,92,797,1
1207,84,798,1
1208,84,798,1
1209,84,798,1
1210,84,798,1
1211,84,798,1
1212,84,798,1
1213,84,798,1
1214,84,798,1
1215,84,798,1
1216,84,798,1
1217,84,798,1
1218,84,798,1
1219,84,798,1
1220,84,798,1
1221,84,798,1
1222,84,798,1
1223,84,798,1
1224,84,798,1
1225,84,798,1
1226,84,798,1
1227,84,798,1
1228,84,798,1
1797,92,798,1
1798,92,798,1
1799,92,798,1
1800,92,798,1
1801,92,798,1
1802,92,798,1
1803,92,798,1
1804,92,798,1
1805,92,798,1
1806,92,798,1
1807,92,798,1
1808,92,798,1
1809,92,798,1
1810,92,798,1
1207,84,799,1
1208,84,799,1
1209,84,799,1
1210,84,799,1
1211,84,799,1
1212,84,799,1
1213,84,799,1
1214,84,799,1
1215,84,799,1
1216,84,799,1
1217,84,799,1
1218,84,799,1
1219,84,799,1
1220,84,799,1
1221,84,799,1
1222,84,799,1
1223,84,799,1
1224,84,799,1
1225,84,799,1
1226,84,799,1
1227,84,799,1
1228,84,799,1
1797,92,799,1
1798,92,799,1
1799,92,799,1
1800,92,799,1
1801,92,799,1
1802,92,799,1
1803,92,799,1
1804,92,799,1
1805,92,799,1
1806,92,799,1
1807,92,799,1
1808,92,799,1
1809,92,799,1
1810,92,799,1
1207,84,800,1
1208,84,800,1
1209,84,800,1
1210,84,800,1
1211,84,800,1
1212,84,800,1
1213,84,800,1
1214,84,800,1
1215,84,800,1
1216,84,800,1
1217,84,800,1
1218,84,800,1
1219,84,800,1
1220,84,800,1
1221,84,800,1
1222,84,800,1
1223,84,800,1
1224,84,800,1
1225,84,800,1
1226,84,800,1
1227,84,800,1
1228,84,800,1
1797,92,800,1
1798,92,800,1
1799,92,800,1
1800,92,800,1
1801,92,800,1
1802,92,800,1
1803,92,800,1
1804,92,800,1
1805,92,800,1
1806,92,800,1
1807,92,800,1
1808,92,800,1
1809,92,800,1
1810,92,800,1
1207,84,801,1
1208,84,801,1
1209,84,801,1
1210,84,801,1
1211,84,801,1
1212,84,801,1
1213,84,801,1
1214,84,801,1
1215,84,801,1
1216,84,801,1
1217,84,801,1
1218,84,801,1
1219,84,801,1
1220,84,801,1
1221,84,801,1
1222,84,801,1
1223,84,801,1
1224,84,801,1
1225,84,801,1
1226,84,801,1
1227,84,801,1
1228,84,801,1
1797,92,801,1
1798,92,801,1
1799,92,801,1
1800,92,801,1
1801,92,801,1
1802,92,801,1
1803,92,801,1
1804,92,801,1
1805,92,801,1
1806,92,801,1
1807,92,801,1
1808,92,801,1
1809,92,801,1
1810,92,801,1
1207,84,802,1
1208,84,802,1
1209,84,802,1
1210,84,802,1
1211,84,802,1
1212,84,802,1
1213,84,802,1
1214,84,802,1
1215,84,802,1
1216,84,802,1
1217,84,802,1
1218,84,802,1
1219,84,802,1
1220,84,802,1
1221,84,802,1
1222,84,802,1
1223,84,802,1
1224,84,802,1
1225,84,802,1
1226,84,802,1
1227,84,802,1
1228,84,802,1
1797,92,802,1
1798,92,802,1
1799,92,802,1
1800,92,802,1
1801,92,802,1
1802,92,802,1
1803,92,802,1
1804,92,802,1
1805,92,802,1
1806,92,802,1
1807,92,802,1
1808,92,802,1
1809,92,802,1
1810,92,802,1
1207,84,803,1
1208,84,803,1
1209,84,803,1
1210,84,803,1
1211,84,803,1
1212,84,803,1
1213,84,803,1
1214,84,803,1
1215,84,803,1
1216,84,803,1
1217,84,803,1
1218,84,803,1
1219,84,803,1
1220,84,803,1
1221,84,803,1
1222,84,803,1
1223,84,803,1
1224,84,803,1
1225,84,803,1
1226,84,803,1
1227,84,803,1
1228,84,803,1
1797,92,803,1
1798,92,803,1
1799,92,803,1
1800,92,803,1
1801,92,803,1
1802,92,803,1
1803,92,803,1
1804,92,803,1
1805,92,803,1
1806,92,803,1
1807,92,803,1
1808,92,803,1
1809,92,803,1
1810,92,803,1
1207,84,804,1
1208,84,804,1
1209,84,804,1
1210,84,804,1
1211,84,804,1
1212,84,804,1
1213,84,804,1
1214,84,804,1
1215,84,804,1
1216,84,804,1
1217,84,804,1
1218,84,804,1
1219,84,804,1
1220,84,804,1
1221,84,804,1
1222,84,804,1
1223,84,804,1
1224,84,804,1
1225,84,804,1
1226,84,804,1
1227,84,804,1
1228,84,804,1
1797,91,804,1
1798,91,804,1
1799,91,804,1
